Sr no,X,Type,Days.for.shipping.real,Days.for.shipping.scheduled,Benefit.per.order,Sales.per.customer,Delivery.Status,Late_delivery_risk,Category.Id,Category.Name,Customer.City,Customer.Country,Customer.Email,Customer.Fname,Customer.Id,Customer.Lname,Customer.Password,Customer.Segment,Customer.State,Customer.Street,Customer.Zipcode,Department.Id,Department.Name,Latitude,Longitude,Market,Order.City,Order.Country,Order.Customer.Id,order.date..DateOrders.,Order.Id,Order.Item.Cardprod.Id,Order.Item.Discount,Order.Item.Discount.Rate,Order.Item.Id,Order.Item.Product.Price,Order.Item.Profit.Ratio,Order.Item.Quantity,Sales,Order.Item.Total,Order.Profit.Per.Order,Order.Region,Order.State,Order.Status,Order.Zipcode,Product.Card.Id,Product.Category.Id,Product.Description,Product.Image,Product.Name,Product.Price,Product.Status,X.1,Shipping.Mode,X.2,Shipping_Time,Shipping_Date,Shipping_Year,Shipping_Month,date,Status,
8398,23570,CASH,5,4,29.48999977,260.980011,Late delivery,1,43,Camping & Hiking,Paramount,EE. UU.,XXXXXXXXX,Mary,1118,Smith,XXXXXXXXX,Corporate,CA,7640 Honey Apple Route,90723,7,Fan_shop,33.89869309,-118.1745605,Pacific Asia,Manukau City,Nueva Zelanda,1118,24-03-2016,30749,957,39,0.129999995,76806,299.980011,0.109999999,1,299.980011,260.980011,29.48999977,Oceania,Auckland,CLOSED,NA,957,43,NA,http:--images.acmesports.sports-Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,NA,Standard Class,NA,20:23,29,2016,3,29-03-2016,Delay,2016
8399,163705,DEBIT,4,4,26.72999954,163.9799957,Shipping on time,0,9,Cardio Equipment,Antioch,EE. UU.,XXXXXXXXX,Matthew,5784,Wolfe,XXXXXXXXX,Home Office,TN,406 Shady Cider Corner,37013,3,Footwear,35.79449081,-85.57678986,Africa,Kalemie,República Democrática del Congo,5784,14-10-2016,44678,191,36,0.180000007,111570,99.98999786,0.159999996,2,199.9799957,163.9799957,26.72999954,Central Africa,Katanga,COMPLETE,NA,191,9,NA,http:--images.acmesports.sports-Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,NA,Standard Class,NA,04:20,18,2016,10,18-10-2016,Delay,2016
8400,20909,DEBIT,4,4,29.39999962,86.98999786,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Mary,9586,Olson,XXXXXXXXX,Consumer,PR,1399 Dewy Expressway,725,3,Footwear,18.29301071,-66.37052155,Pacific Asia,Albany,Australia,9586,26-03-2016,30833,191,13,0.129999995,77051,99.98999786,0.340000004,1,99.98999786,86.98999786,29.39999962,Oceania,Australia Occidental,COMPLETE,NA,191,9,NA,http:--images.acmesports.sports-Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,NA,Standard Class,NA,01:49,30,2016,3,30-03-2016,Delay,2016
8401,105777,TRANSFER,4,4,13.38000011,96.95999908,Shipping on time,0,46,Indoor-Outdoor Games,San Francisco,EE. UU.,XXXXXXXXX,Richard,1040,Flores,XXXXXXXXX,Corporate,CA,2331 Amber Parade,94122,7,Fan_shop,37.80073547,-122.4436111,LATAM,El Progreso,Honduras,1040,15-05-2017,59303,1014,3,0.029999999,148453,49.97999954,0.140000001,2,99.95999908,96.95999908,13.38000011,Central America,Yoro,PENDING,NA,1014,46,NA,http:--images.acmesports.sports-O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,NA,Standard Class,NA,16:07,19,2017,5,19-05-2017,Delay,2017
8402,10266,TRANSFER,3,4,-100.8300018,151.1600037,Advance shipping,0,29,Shop By Sport,Columbus,EE. UU.,XXXXXXXXX,Mary,11114,Owens,XXXXXXXXX,Corporate,OH,7746 Hazy Prairie Drive,43230,5,Golf,39.8379364,-83.28687286,USCA,Philadelphia,Estados Unidos,11114,19-07-2016,38767,627,8.800000191,0.059999999,96786,39.99000168,-0.670000017,4,159.9600067,151.1600037,-100.8300018,East of USA,Pensilvania,PENDING,19143,627,29,NA,http:--images.acmesports.sports-Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,NA,Standard Class,NA,21:27,22,2016,7,22-07-2016,Ontime,2016
8403,61531,PAYMENT,5,2,69.83999634,193.9900055,Late delivery,1,48,Water Sports,Peoria,EE. UU.,XXXXXXXXX,Mary,8764,Curtis,XXXXXXXXX,Home Office,AZ,5263 Hidden Bay,85345,7,Fan_shop,33.58086014,-112.2549515,LATAM,Pirapora,Brasil,8764,28-05-2015,10079,1073,6,0.029999999,25174,199.9900055,0.360000014,1,199.9900055,193.9900055,69.83999634,South America,Minas Gerais,PENDING_PAYMENT,NA,1073,48,NA,http:--images.acmesports.sports-Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,NA,Second Class,NA,02:46:00,2,2015,6,06-02-2015,Delay,2015
8404,40752,DEBIT,2,4,62.40000153,239.9799957,Advance shipping,0,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Mary,12234,Leblanc,XXXXXXXXX,Corporate,PR,2867 Heather Carrefour,725,7,Fan_shop,18.23427773,-66.37054443,Europe,Wasquehal,Francia,12234,14-09-2015,17546,957,60,0.200000003,43871,299.980011,0.25999999,1,299.980011,239.9799957,62.40000153,Western Europe,Norte-Paso de Calais-Picardía,COMPLETE,NA,957,43,NA,http:--images.acmesports.sports-Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,NA,Standard Class,NA,02:47,16,2015,9,16-09-2015,Ontime,2015
8405,167819,PAYMENT,6,4,1.470000029,73.47000122,Late delivery,1,40,Accessories,Detroit,EE. UU.,XXXXXXXXX,Mary,11570,Kim,XXXXXXXXX,Home Office,MI,4730 Cinder Field,48234,6,Outdoors,42.43497467,-83.02230835,LATAM,San Pedro Sula,Honduras,11570,04-07-2015,6615,885,1.5,0.02,16524,24.98999977,0.02,3,74.97000122,73.47000122,1.470000029,Central America,Cortés,PENDING_PAYMENT,NA,885,40,NA,http:--images.acmesports.sports-Team+Golf+St.+Louis+Cardinals+Putter+Grip,Team Golf St. Louis Cardinals Putter Grip,24.98999977,0,NA,Standard Class,NA,13:10,13,2015,4,13-04-2015,Delay,2015
8406,100858,PAYMENT,2,4,-9.369999886,37.49000168,Advance shipping,0,46,Indoor-Outdoor Games,San Jose,EE. UU.,XXXXXXXXX,Gerald,10930,Smith,XXXXXXXXX,Corporate,CA,8696 Gentle Spring Dell,95124,7,Fan_shop,37.26665497,-121.9148026,USCA,Mesa,Estados Unidos,10930,25-05-2016,34986,1014,12.5,0.25,87399,49.97999954,-0.25,1,49.97999954,37.49000168,-9.369999886,West of USA,Arizona,PENDING_PAYMENT,85204,1014,46,NA,http:--images.acmesports.sports-O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,NA,Standard Class,NA,16:48,27,2016,5,27-05-2016,Ontime,2016
8407,224,TRANSFER,3,4,167.4199982,363.9599915,Advance shipping,0,9,Cardio Equipment,San Antonio,EE. UU.,XXXXXXXXX,Stephen,7537,Lee,XXXXXXXXX,Consumer,TX,469 Crystal Anchor Mountain,78201,3,Footwear,29.45598984,-98.52809143,Africa,Kismaayo,Somalia,7537,14-11-2016,46827,191,36,0.090000004,117074,99.98999786,0.460000008,4,399.9599915,363.9599915,167.4199982,East Africa,Jubbada Hoose,PROCESSING,NA,191,9,NA,http:--images.acmesports.sports-Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,NA,Standard Class,NA,13:14,17,2016,11,17-11-2016,Ontime,2016
8408,174229,CASH,2,4,100.3799973,296.980011,Advance shipping,0,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Jonathan,4551,Blackwell,XXXXXXXXX,Consumer,PR,2968 Stony Butterfly Turnabout,725,7,Fan_shop,18.24944687,-66.37058258,USCA,Overland Park,Estados Unidos,4551,19-05-2016,34571,957,3,0.01,86337,299.980011,0.340000004,1,299.980011,296.980011,100.3799973,US Center,Kansas,CLOSED,66212,957,43,NA,http:--images.acmesports.sports-Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,NA,Standard Class,NA,15:24,21,2016,5,21-05-2016,Ontime,2016
8409,29424,PAYMENT,3,2,12,239.9799957,Late delivery,1,43,Camping & Hiking,Saint Paul,EE. UU.,XXXXXXXXX,Amanda,1695,Marquez,XXXXXXXXX,Corporate,MN,9539 Velvet Trace,55106,7,Fan_shop,44.95698166,-93.06536865,Europe,Reading,Reino Unido,1695,15-08-2015,15527,957,60,0.200000003,38809,299.980011,0.050000001,1,299.980011,239.9799957,12,Northern Europe,Inglaterra,PENDING_PAYMENT,NA,957,43,NA,http:--images.acmesports.sports-Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,NA,Second Class,NA,15:26,18,2015,8,18-08-2015,Ontime,2015
8410,92288,PAYMENT,5,4,-54.95999908,240,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Philip,1062,Smith,XXXXXXXXX,Corporate,PR,3884 Golden Landing,725,5,Golf,18.20492935,-66.37062836,LATAM,Medellín,Colombia,1062,03-09-2017,54734,502,10,0.039999999,136885,50,-0.230000004,5,250,240,-54.95999908,South America,Antioquía,PENDING_PAYMENT,NA,502,24,NA,http:--images.acmesports.sports-Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,NA,Standard Class,NA,23:24,14,2017,3,14-03-2017,Delay,2017
8411,82004,DEBIT,4,4,207.9400024,452.0400085,Shipping on time,0,62,Cameras,Jonesboro,EE. UU.,XXXXXXXXX,Hillary,13401,Garrett,XXXXXXXXX,Consumer,AR,3779 Dewy Villas,72401,10,Technology,35.80326462,-90.77160645,Europe,Rome,Italia,13401,16-10-2017,69848,1349,0,0,173163,452.0400085,0.460000008,1,452.0400085,452.0400085,207.9400024,Southern Europe,Lacio,COMPLETE,NA,1349,62,NA,http:--images.acmesports.sports-Web+Camera,Web Camera,452.0400085,0,NA,Standard Class,NA,14:30,20,2017,10,20-10-2017,Delay,2017
8412,61701,CASH,5,4,19.65999985,173.9900055,Late delivery,1,48,Water Sports,Bayamon,Puerto Rico,XXXXXXXXX,Mary,7273,Smith,XXXXXXXXX,Consumer,PR,3450 Round Gate Close,957,7,Fan_shop,18.38011932,-66.18312836,LATAM,Tecomán,México,7273,17-05-2015,9354,1073,26,0.129999995,23338,199.9900055,0.109999999,1,199.9900055,173.9900055,19.65999985,Central America,Colima,CLOSED,NA,1073,48,NA,http:--images.acmesports.sports-Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,NA,Standard Class,NA,12:46,22,2015,5,22-05-2015,Delay,2015
8413,10728,TRANSFER,2,1,-97.70999908,127.3899994,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Robert,10965,Smith,XXXXXXXXX,Home Office,PR,2704 Colonial Barn Nook,725,4,Apparel,18.28598213,-66.37055206,Europe,Linz,Austria,10965,24-07-2015,14026,403,2.599999905,0.02,35102,129.9900055,-0.769999981,1,129.9900055,127.3899994,-97.70999908,Western Europe,Alta Austria,PENDING,NA,403,18,NA,http:--images.acmesports.sports-Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,NA,First Class,NA,17:34,26,2015,7,26-07-2015,Ontime,2015
8414,86969,TRANSFER,5,4,68.95999908,189.9799957,Late delivery,1,12,Boxing & MMA,Piscataway,EE. UU.,XXXXXXXXX,Daniel,821,Clayton,XXXXXXXXX,Corporate,NJ,1306 Cozy Abbey,8854,3,Footwear,40.55156326,-74.44460297,Europe,Stavanger,Noruega,821,31-08-2017,66699,258,0,0,166715,94.98999786,0.360000014,2,189.9799957,189.9799957,68.95999908,Northern Europe,Rogaland,PROCESSING,NA,258,12,NA,http:--images.acmesports.sports-Nike+Women%27s+Free+5.0+TR+FIT+PRT+4+Training+Shoe,Nike Women's Free 5.0 TR FIT PRT 4 Training S,94.98999786,0,NA,Standard Class,NA,15:16:00,5,2017,9,09-05-2017,Delay,2017
8415,31700,TRANSFER,4,4,-0.540000021,14.17000008,Shipping on time,0,36,Golf Balls,Lancaster,EE. UU.,XXXXXXXXX,Michael,6351,Atkins,XXXXXXXXX,Home Office,PA,378 Hidden View,17601,6,Outdoors,40.0741272,-76.35184479,Pacific Asia,Ho Chi Minh City,Vietnam,6351,03-10-2016,29773,793,0.819999993,0.059999999,74498,14.98999977,-0.039999999,1,14.98999977,14.17000008,-0.540000021,Southeast Asia,Ciudad Ho Chi Minh,PENDING,NA,793,36,NA,http:--images.acmesports.sports-Hirzl+Women%27s+Hybrid+Golf+Glove,Hirzl Women's Hybrid Golf Glove,14.98999977,0,NA,Standard Class,NA,14:27,14,2016,3,14-03-2016,Delay,2016
8416,110626,PAYMENT,6,4,59.43000031,204.9199982,Late delivery,1,46,Indoor-Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Mary,8962,Richardson,XXXXXXXXX,Corporate,PR,6214 Little Wharf,725,7,Fan_shop,18.21927452,-66.37063599,LATAM,Bogotá,Colombia,8962,02-06-2017,52580,1014,44.97999954,0.180000007,131428,49.97999954,0.289999992,5,249.8999939,204.9199982,59.43000031,South America,Bogotá,PENDING_PAYMENT,NA,1014,46,NA,http:--images.acmesports.sports-O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,NA,Standard Class,NA,12:45:00,12,2017,2,02-12-2017,Delay,2017
8417,145144,DEBIT,2,4,23.94000053,379.980011,Advance shipping,0,45,Fishing,Laredo,EE. UU.,XXXXXXXXX,Mary,1603,Smith,XXXXXXXXX,Consumer,TX,3133 Lost Estates,78046,7,Fan_shop,27.47508431,-99.46860504,LATAM,La Plata,Argentina,1603,02-04-2017,52451,1004,20,0.050000001,131095,399.980011,0.059999999,1,399.980011,379.980011,23.94000053,South America,Buenos Aires (provincia),ON_HOLD,NA,1004,45,NA,http:--images.acmesports.sports-Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,NA,Standard Class,NA,15:34:00,6,2017,2,02-06-2017,Ontime,2017
8418,65884,DEBIT,2,2,-127.9100037,245.9799957,Shipping on time,0,9,Cardio Equipment,Olathe,EE. UU.,XXXXXXXXX,Mary,6615,Meadows,XXXXXXXXX,Consumer,KS,4226 High Row,66062,3,Footwear,38.89456177,-94.77796173,Europe,Erlangen,Alemania,6615,09-05-2017,67041,191,53.99000168,0.180000007,167596,99.98999786,-0.519999981,3,299.9700012,245.9799957,-127.9100037,Western Europe,Bavaria,COMPLETE,NA,191,9,NA,http:--images.acmesports.sports-Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,NA,Second Class,NA,15:05:00,7,2017,9,09-07-2017,Ontime,2017
8419,17120,TRANSFER,6,4,37.13000107,148.5,Late delivery,1,9,Cardio Equipment,Highland,EE. UU.,XXXXXXXXX,Austin,1307,Elliott,XXXXXXXXX,Consumer,CA,1284 Burning Hickory Square,92346,3,Footwear,34.13591385,-117.2595673,Pacific Asia,Mianyang,China,1307,01-07-2016,25480,172,1.5,0.01,63833,30,0.25,5,150,148.5,37.13000107,Eastern Asia,Sichuan,PENDING,NA,172,9,NA,http:--images.acmesports.sports-Nike+Women%27s+Tempo+Shorts,Nike Women's Tempo Shorts,30,0,NA,Standard Class,NA,22:25,13,2016,1,13-01-2016,Delay,2016
8420,26029,CASH,3,4,32.75999832,126,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Lori,4290,Davis,XXXXXXXXX,Corporate,PR,8445 Noble Timber Subdivision,725,5,Golf,18.28578186,-66.37056732,Europe,Ferrara,Italia,4290,09-11-2015,17387,502,24,0.159999996,43451,50,0.25999999,3,150,126,32.75999832,Southern Europe,Emilia-Romaña,CLOSED,NA,502,24,NA,http:--images.acmesports.sports-Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,NA,Standard Class,NA,19:05,14,2015,9,14-09-2015,Ontime,2015
8421,33683,CASH,6,4,13.10999966,38.79000092,Late delivery,1,29,Shop By Sport,Cicero,EE. UU.,XXXXXXXXX,Mary,6999,Pitts,XXXXXXXXX,Consumer,IL,8550 Emerald Apple Alley,60804,5,Golf,41.86019898,-87.76747131,LATAM,Chimaltenango,Guatemala,6999,05-08-2017,58825,627,1.200000048,0.029999999,147233,39.99000168,0.340000004,1,39.99000168,38.79000092,13.10999966,Central America,Chimaltenango,CLOSED,NA,627,29,NA,http:--images.acmesports.sports-Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,NA,Standard Class,NA,16:40,14,2017,5,14-05-2017,Delay,2017
8422,73338,TRANSFER,2,4,38,199.9900055,Advance shipping,0,48,Water Sports,Anaheim,EE. UU.,XXXXXXXXX,Sharon,8585,Smith,XXXXXXXXX,Consumer,CA,7652 Cozy Island Common,92802,7,Fan_shop,33.81289673,-117.9363785,Europe,Donets'k,Ucrania,8585,12-07-2016,48391,1073,0,0,121038,199.9900055,0.189999998,1,199.9900055,199.9900055,38,Eastern Europe,Donetsk,PENDING,NA,1073,48,NA,http:--images.acmesports.sports-Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,NA,Standard Class,NA,09:10:00,9,2016,12,12-09-2016,Ontime,2016
8423,174961,CASH,5,4,70,250,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,8591,Smith,XXXXXXXXX,Consumer,PR,6767 Shady Chase,725,5,Golf,18.28945351,-66.3705368,LATAM,Campo Grande,Brasil,8591,24-03-2015,5619,502,0,0,14012,50,0.280000001,5,250,250,70,South America,Mato Grosso del Sur,CLOSED,NA,502,24,NA,http:--images.acmesports.sports-Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,NA,Standard Class,NA,00:14,29,2015,3,29-03-2015,Delay,2015
8424,47973,DEBIT,0,0,-36.29000092,189.9799957,Shipping on time,0,9,Cardio Equipment,Los Angeles,EE. UU.,XXXXXXXXX,Rose,9723,White,XXXXXXXXX,Corporate,CA,1396 Silver Berry Impasse,90024,3,Footwear,34.03483582,-118.260025,Europe,Jerez de la Frontera,España,9723,09-10-2017,67354,191,10,0.050000001,168344,99.98999786,-0.189999998,2,199.9799957,189.9799957,-36.29000092,Southern Europe,Andalucía,COMPLETE,NA,191,9,NA,http:--images.acmesports.sports-Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,NA,Same Day,NA,16:45:00,10,2017,9,09-10-2017,Ontime,2017
8425,14258,DEBIT,5,4,6.099999905,98.37999725,Late delivery,1,29,Shop By Sport,Forest Hills,EE. UU.,XXXXXXXXX,Kelly,10275,Smith,XXXXXXXXX,Corporate,NY,2385 Grand Pine Gate,11375,5,Golf,40.34891129,-76.83354187,Pacific Asia,Abha,Arabia Saudí,10275,10-10-2016,44449,627,21.59000015,0.180000007,110972,39.99000168,0.059999999,3,119.9700012,98.37999725,6.099999905,West Asia,Asir,COMPLETE,NA,627,29,NA,http:--images.acmesports.sports-Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,NA,Standard Class,NA,20:06,15,2016,10,15-10-2016,Delay,2016
8426,62704,CASH,2,1,32.36000061,99.58000183,Late delivery,1,17,Cleats,Pompano Beach,EE. UU.,XXXXXXXXX,Mary,3796,Davis,XXXXXXXXX,Home Office,FL,2049 Quaking Mews,33068,4,Apparel,26.21472931,-80.23004913,LATAM,Tegucigalpa,Honduras,3796,18-03-2017,55351,365,20.39999962,0.170000002,138430,59.99000168,0.330000013,2,119.9800034,99.58000183,32.36000061,Central America,Francisco Morazán,CLOSED,NA,365,17,NA,http:--images.acmesports.sports-Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,NA,First Class,NA,23:34,20,2017,3,20-03-2017,Ontime,2017
8427,97618,DEBIT,6,2,35.38999939,95.66000366,Late delivery,1,38,Kids' Golf Clubs,Antioch,EE. UU.,XXXXXXXXX,James,1810,Miller,XXXXXXXXX,Home Office,CA,5138 Quiet Via,94509,6,Outdoors,38.00168991,-121.8279724,LATAM,San Miguelito,Panamá,1810,19-05-2017,59575,311,14.28999996,0.129999995,149109,109.9499969,0.370000005,1,109.9499969,95.66000366,35.38999939,Central America,Panamá,COMPLETE,NA,311,38,NA,http:--images.acmesports.sports-Polar+Loop+Activity+Tracker,Polar Loop Activity Tracker,109.9499969,0,NA,Second Class,NA,15:25,25,2017,5,25-05-2017,Delay,2017
8428,93244,DEBIT,2,4,-34.81000137,52.18999863,Advance shipping,0,17,Cleats,Milford,EE. UU.,XXXXXXXXX,Mary,10765,Byrd,XXXXXXXXX,Consumer,CT,8426 Iron Shadow Highway,6460,4,Apparel,39.22852707,-84.33337402,LATAM,Tlalnepantla,México,10765,02-02-2017,52331,365,7.800000191,0.129999995,130773,59.99000168,-0.670000017,1,59.99000168,52.18999863,-34.81000137,Central America,México,ON_HOLD,NA,365,17,NA,http:--images.acmesports.sports-Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,NA,Standard Class,NA,21:31:00,4,2017,2,02-04-2017,Ontime,2017
8429,168364,PAYMENT,6,4,123.4899979,474.9500122,Late delivery,1,9,Cardio Equipment,Santa Ana,EE. UU.,XXXXXXXXX,Stephen,1602,Huang,XXXXXXXXX,Home Office,CA,9757 Cozy Freeway,92704,3,Footwear,33.70288849,-117.9041977,USCA,Rochester,Estados Unidos,1602,08-05-2016,39875,191,25,0.050000001,99474,99.98999786,0.25999999,5,499.9500122,474.9500122,123.4899979,US Center,Minnesota,PENDING_PAYMENT,55901,191,9,NA,http:--images.acmesports.sports-Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,NA,Standard Class,NA,01:38:00,11,2016,8,08-11-2016,Delay,2016
8430,38984,DEBIT,0,0,32.36999893,107.8899994,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Albert,11511,Hale,XXXXXXXXX,Corporate,PR,10 Tawny Brook Canyon,725,4,Apparel,18.28265572,-66.37059021,Pacific Asia,Melbourne,Australia,11511,17-11-2015,21947,403,22.10000038,0.170000002,54903,129.9900055,0.300000012,1,129.9900055,107.8899994,32.36999893,Oceania,Victoria,COMPLETE,NA,403,18,NA,http:--images.acmesports.sports-Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,NA,Same Day,NA,20:39,17,2015,11,17-11-2015,Ontime,2015
8431,149604,DEBIT,2,4,39.36000061,82,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,633,Campbell,XXXXXXXXX,Home Office,PR,398 Emerald Grove,725,5,Golf,18.02529907,-66.61304474,LATAM,Santo Domingo,República Dominicana,633,16-01-2015,1031,502,18,0.180000007,2574,50,0.479999989,2,100,82,39.36000061,Caribbean,Santo Domingo,COMPLETE,NA,502,24,NA,http:--images.acmesports.sports-Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,NA,Standard Class,NA,00:51,18,2015,1,18-01-2015,Ontime,2015
8432,135064,TRANSFER,5,4,37.88999939,104.3799973,Late delivery,1,17,Cleats,Rancho Cordova,EE. UU.,XXXXXXXXX,Madison,2628,Myers,XXXXXXXXX,Consumer,CA,640 Lost Farm,95670,4,Apparel,38.60467911,-121.2890167,Africa,Cairo,Egipto,2628,01-12-2017,50874,365,15.60000038,0.129999995,127160,59.99000168,0.360000014,2,119.9800034,104.3799973,37.88999939,North Africa,El Cairo,PENDING,NA,365,17,NA,http:--images.acmesports.sports-Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,NA,Standard Class,NA,15:04,17,2017,1,17-01-2017,Delay,2017
8433,28297,PAYMENT,2,1,36.75,113.0899963,Late delivery,1,18,Men's Footwear,Piscataway,EE. UU.,XXXXXXXXX,Brandon,7664,Walker,XXXXXXXXX,Corporate,NJ,7538 Sunny Lookout,8854,4,Apparel,40.57566834,-74.45444489,LATAM,Valles,México,7664,19-05-2015,9462,403,16.89999962,0.129999995,23635,129.9900055,0.330000013,1,129.9900055,113.0899963,36.75,Central America,San Luis Potosí,PENDING_PAYMENT,NA,403,18,NA,http:--images.acmesports.sports-Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,NA,First Class,NA,02:36,21,2015,5,21-05-2015,Ontime,2015
8434,63713,CASH,6,4,-4.239999771,111.5800018,Late delivery,1,17,Cleats,Chicago,EE. UU.,XXXXXXXXX,Timothy,7108,Smith,XXXXXXXXX,Home Office,IL,1804 Misty Plaza,60618,4,Apparel,41.89604187,-87.67241669,Europe,Paris,Francia,7108,26-06-2017,62165,365,8.399999619,0.07,155423,59.99000168,-0.039999999,2,119.9800034,111.5800018,-4.239999771,Western Europe,Isla de Francia,CLOSED,NA,365,17,NA,http:--images.acmesports.sports-Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,NA,Standard Class,NA,10:49:00,2,2017,7,07-02-2017,Delay,2017
8435,62673,CASH,2,1,22.96999931,260.980011,Late delivery,1,43,Camping & Hiking,Los Angeles,EE. UU.,XXXXXXXXX,Ronald,175,Guzman,XXXXXXXXX,Home Office,CA,8284 Pleasant Pine Villas,90042,7,Fan_shop,34.1137352,-118.1886444,Pacific Asia,Kawagoe,Japón,175,11-09-2015,21411,957,39,0.129999995,53542,299.980011,0.090000004,1,299.980011,260.980011,22.96999931,Eastern Asia,Saitama,CLOSED,NA,957,43,NA,http:--images.acmesports.sports-Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,NA,First Class,NA,12:52:00,11,2015,11,11-11-2015,Ontime,2015
8436,34324,CASH,4,4,-431.9700012,269.980011,Shipping on time,0,43,Camping & Hiking,Broken Arrow,EE. UU.,XXXXXXXXX,Tyler,3184,Smith,XXXXXXXXX,Consumer,OK,3293 Indian Cloud Circle,74012,7,Fan_shop,36.03966141,-95.80953217,USCA,Urbandale,Estados Unidos,3184,04-03-2016,31408,957,30,0.100000001,78515,299.980011,-1.600000024,1,299.980011,269.980011,-431.9700012,US Center,Iowa,CLOSED,50322,957,43,NA,http:--images.acmesports.sports-Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,NA,Standard Class,NA,11:16:00,7,2016,4,04-07-2016,Delay,2016
